203.36403	71.99	-11.8
204.83769	71.85	-12.7
206.32203	71.68	-13.6
207.81712	71.49	-14.4
209.32305	71.27	-15.1
210.83989	71.04	-15.6
212.36772	70.8	-15.8
213.90663	70.55	-15.8
215.45668	70.28	-15.5
217.01797	69.99	-15
218.59057	69.69	-14.2
220.17457	69.37	-13.1
221.77005	69.06	-11.7
223.37708	68.76	-10.1
224.99577	68.5	-8.3
226.62618	68.27	-6.5
228.26841	68.1	-4.6
229.92253	67.97	-2.7
231.58865	67.89	-0.7
233.26683	67.86	1.4
234.95718	67.87	3.5
236.65978	67.94	5.7
238.37471	68.06	8
240.10207	68.24	10.3
241.84195	68.48	12.5
243.59444	68.79	14.7
245.35962	69.17	16.7
247.1376	69.6	18.5
248.92846	70.05	20.1
250.7323	70.51	21.3
252.54921	70.97	22.1
254.37928	71.39	22.4
256.22262	71.78	22.2
258.07932	72.12	21.5
259.94947	72.41	20.3
261.83317	72.65	18.6
263.73052	72.83	16.4
265.64162	72.95	13.9
267.56657	73.01	11.2
269.50546	73.01	8.3
271.45841	72.95	5.5
273.42551	72.82	2.9
275.40687	72.63	0.7
277.40258	72.38	-1.1
279.41275	72.09	-2.3
281.43749	71.76	-3
283.4769	71.4	-3.2
285.53109	71.02	-2.7
287.60017	70.65	-1.8
289.68424	70.29	-0.3
291.78341	69.99	1.7
293.89779	69.75	3.9
296.0275	69.61	6.3
298.17263	69.57	8.7
300.33332	69.61	11
302.50966	69.72	13.2
304.70176	69.9	15.2
306.90976	70.11	17
309.13375	70.36	18.4
311.37386	70.62	19.5
313.63021	70.9	20.3
315.9029	71.17	20.7
318.19206	71.44	20.7
320.49782	71.68	20.3
322.82027	71.91	19.7
325.15956	72.1	18.8
327.5158	72.26	17.7
329.88912	72.39	16.7
332.27963	72.5	15.6
334.68747	72.59	14.5
337.11275	72.67	13.5
339.55561	72.73	12.5
342.01617	72.78	11.6
344.49456	72.82	10.7
346.99091	72.86	9.9
349.50535	72.89	9.1
352.03801	72.91	8.3
354.58902	72.92	7.5
357.15852	72.92	6.8
359.74663	72.9	6.1
362.35351	72.88	5.5
364.97927	72.86	4.9
367.62406	72.84	4.4
370.28802	72.82	3.9
372.97127	72.8	3.5
375.67398	72.78	3
