8679.122    	19.341    	44.995    
8933.439    	19.638    	45.655    
9195.209    	19.949    	46.332    
9464.649    	20.279    	46.994    
9741.985    	20.621    	47.630    
10027.447    	20.971    	48.265    
10321.273    	21.332    	48.905    
10623.710    	21.712    	49.537    
10935.008    	22.103    	50.151    
11255.428    	22.503    	50.763    
11585.238    	22.919    	51.377    
11924.711    	23.355    	51.986    
12274.132    	23.809    	52.585    
12633.791    	24.280    	53.165    
13003.989    	24.771    	53.731    
13385.035    	25.277    	54.280    
13777.247    	25.798    	54.808    
14180.951    	26.332    	55.318    
14596.485    	26.880    	55.820    
15024.194    	27.452    	56.307    
15464.437    	28.039    	56.750    
15917.579    	28.612    	57.160    
16384.000    	29.171    	57.631    
16864.088    	29.765    	58.169    
17358.243    	30.416    	58.708    
17866.879    	31.101    	59.203    
18390.418    	31.809    	59.673    
18929.299    	32.538    	60.125    
19483.969    	33.291    	60.560    
20054.893    	34.070    	60.985    
20642.546    	34.869    	61.730    
