PartNumber,Description,Value,DCR_Ohm,AWG,Type,URL,Price
Jantzen Audio 000-2103,"Jantzen Audio 000-2103 | 7,7 mH | 0,94 Ω | 3% | 18 AWG",7.7,0.94,18.0,Air Core,https://www.soundimports.eu/en/jantzen-audio-000-2103.html,20.45
Jantzen Audio 000-5363,"Jantzen Audio 000-5363 | 8,0 mH | 0,56 Ω | 3% | 18 AWG",8.0,0.56,18.0,Air Core,https://www.soundimports.eu/en/jantzen-audio-000-5363.html,17.45
Dayton Audio IC188,Dayton Audio IC188 | 8.0 mH | 0.66 Ω | 3% | 18 AWG,8.0,0.66,18.0,Air Core,https://www.soundimports.eu/en/dayton-audio-ic188.html,26.95
Jantzen Audio 000-5325,"Jantzen Audio 000-5325 | 8,0 mH | 0,34 Ω | 3% | 15 AWG",8.0,0.34,15.0,Air Core,https://www.soundimports.eu/en/jantzen-audio-000-5325.html,28.45
Jantzen Audio 000-1960,"Jantzen Audio 000-1960 | 8,0 mH | 1,75 Ω | 3% | 18 AWG",8.0,1.75,18.0,Air Core,https://www.soundimports.eu/en/jantzen-audio-000-1960.html,30.95
Dayton Audio LW188,Dayton Audio LW188 | 8.0 mH | 1.80 Ω | 3% | 18 AWG,8.0,1.8,18.0,Air Core,https://www.soundimports.eu/en/dayton-audio-lw188.html,37.45
Jantzen Audio 000-1502,"Jantzen Audio 000-1502 | 8,0 mH | 1,42 Ω | 3% | 17 AWG",8.0,1.42,17.0,Air Core,https://www.soundimports.eu/en/jantzen-audio-000-1502.html,47.44
Jantzen Audio 000-1427,"Jantzen Audio 000-1427 | 8,0 mH | 1,24 Ω | 3% | 15 AWG",8.0,1.24,15.0,Air Core,https://www.soundimports.eu/en/jantzen-audio-000-1427.html,69.95
Jantzen Audio 000-7978,"Jantzen Audio 000-7978 | 8,0 mH | 1,27 Ω | 2% | 16 AWG",8.0,1.27,16.0,Air Core,https://www.soundimports.eu/en/jantzen-audio-000-7978.html,93.94
Jantzen Audio 000-5249,"Jantzen Audio 000-5249 | 8,2 mH | 0,50 Ω | 3% | 18 AWG",8.2,0.5,18.0,Air Core,https://www.soundimports.eu/en/jantzen-audio-000-5249.html,17.94
Jantzen Audio 000-5149,"Jantzen Audio 000-5149 | 8,2 mH | 0,58 Ω | 3% | 18 AWG",8.2,0.58,18.0,Air Core,https://www.soundimports.eu/en/jantzen-audio-000-5149.html,17.94
Jantzen Audio 000-5155,"Jantzen Audio 000-5155 | 8,2 mH | 0,39 Ω | 3% | 17 AWG",8.2,0.39,17.0,Air Core,https://www.soundimports.eu/en/jantzen-audio-000-5155.html,22.45
Jantzen Audio 000-5329,"Jantzen Audio 000-5329 | 8,2 mH | 0,33 Ω | 3% | 15 AWG",8.2,0.33,15.0,Air Core,https://www.soundimports.eu/en/jantzen-audio-000-5329.html,27.95
Intertechnik DR56/8.2/140,"Intertechnik DR56/8.2/140 | 8,2 mH | 0,33 Ω | 5% | 15 AWG",8.2,0.33,15.0,Air Core,https://www.soundimports.eu/en/it-intertechnik-dr56-8-2-140.html,27.95
Jantzen Audio 000-1238,"Jantzen Audio 000-1238 | 8,2 mH | 1,78 Ω | 3% | 18 AWG",8.2,1.78,18.0,Air Core,https://www.soundimports.eu/en/jantzen-audio-000-1238.html,30.95
Jantzen Audio 000-5602,"Jantzen Audio 000-5602 | 8,2 mH | 0,25 Ω | 3% | 14 AWG",8.2,0.25,14.0,Air Core,https://www.soundimports.eu/en/jantzen-audio-000-5602.html,36.95
Monacor LSI-82T,"Monacor LSI-82T | 8,2 mH | 0,17 Ω | 5% | 17 AWG",8.2,0.17,17.0,Air Core,https://www.soundimports.eu/en/monacor-lsi-82t.html,37.95
"Mundorf L100-8,20","Mundorf L100-8,20 | 8,20 mH | 1,69 Ω | 2% | 18 AWG",8.2,1.69,18.0,Air Core,https://www.soundimports.eu/en/mundorf-l100-820.html,39.95
Jantzen Audio 000-6415,"Jantzen Audio 000-6415 | 8,2 mH | 0,19 Ω | 5% | 17 AWG",8.2,0.19,17.0,Air Core,https://www.soundimports.eu/en/jantzen-audio-000-6415.html,43.95
Intertechnik HQ58/8.2/132,"Intertechnik HQ58/8.2/132 | 8,2 mH | 0,30 Ω | 5% | 16 AWG",8.2,0.3,16.0,Air Core,https://www.soundimports.eu/en/it-intertechnik-hq58-8-2-132.html,46.95
Jantzen Audio 000-6430,"Jantzen Audio 000-6430 | 8,2 mH | 0,11 Ω | 5% | 14 AWG",8.2,0.11,14.0,Air Core,https://www.soundimports.eu/en/jantzen-audio-000-6430.html,63.95
Jantzen Audio 000-1602,"Jantzen Audio 000-1602 | 8,2 mH | 1,10 Ω | 3% | 15 AWG",8.2,1.1,15.0,Air Core,https://www.soundimports.eu/en/jantzen-audio-000-1602.html,67.45
Jantzen Audio 000-6440,"Jantzen Audio 000-6440 | 8,2 mH | 0,10 Ω | 5% | 13 AWG",8.2,0.1,13.0,Air Core,https://www.soundimports.eu/en/jantzen-audio-000-6440.html,70.95
Jantzen Audio 000-0042,"Jantzen Audio 000-0042 | 8,2 mH | 0,87 Ω | 3% | 14 AWG",8.2,0.87,14.0,Air Core,https://www.soundimports.eu/en/jantzen-audio-000-0042.html,88.45
Audyn CO92/8.2/140,"Audyn CO92/8.2/140 | 8,2 mH | 0,75 Ω | 5% | 15 AWG",8.2,0.75,15.0,Air Core,https://www.soundimports.eu/en/audyn-co92-8-2-140.html,93.45
Intertechnik TRI120/8.2/0.50,"Intertechnik TRI120/8.2/0.50 | 8,2 mH | 1,23 Ω | 1% | 7 x 24 AWG",8.2,1.23,7.0,Air Core,https://www.soundimports.eu/en/it-intertechnik-tri120-8-2-0-50.html,114.95
"Mundorf CFC16-8,20","Mundorf CFC16-8,20 | 8,20 mH | 1,31 Ω | 2% | 16,5 AWG",8.2,1.31,16.5,Air Core,https://www.soundimports.eu/en/mundorf-cfc16-820.html,119.95
"Mundorf CFC14-8,20","Mundorf CFC14-8,20 | 8,20 mH | 0,86 Ω | 2% | 14 AWG",8.2,0.86,14.0,Air Core,https://www.soundimports.eu/en/mundorf-cfc14-820.html,194.96
Intertechnik LU120/8.2/20,"Intertechnik LU120/8.2/20 | 8,2 mH | 0,62 Ω | 3% | 12 AWG",8.2,0.62,12.0,Air Core,https://www.soundimports.eu/en/it-intertechnik-lu120-8-2-20.html,204.45
Intertechnik TRI/120/8.20/0.60,"Intertechnik TRI/120/8.20/0.60 | 8,2 mH | 0,89 Ω | 1% | 7 x 23 AWG",8.2,0.89,7.0,Air Core,https://www.soundimports.eu/en/it-intertechnik-tri-120-8-20-0-60.html,249.95
Jantzen Audio 000-8255,"Jantzen Audio 000-8255 | 8,2 mH | 0,65 Ω | 2% | 12 AWG",8.2,0.65,12.0,Air Core,https://www.soundimports.eu/en/jantzen-audio-000-8255.html,260.95
Jantzen Audio 000-2466,"Jantzen Audio 000-2466 | 8,5 mH | 0,73 Ω | 3% | 18 AWG",8.5,0.73,18.0,Air Core,https://www.soundimports.eu/en/jantzen-audio-000-2466.html,18.45
Jantzen Audio 000-5124,"Jantzen Audio 000-5124 | 8,5 mH | 0,61 Ω | 3% | 18 AWG",8.5,0.61,18.0,Air Core,https://www.soundimports.eu/en/jantzen-audio-000-5124.html,18.45
Jantzen Audio 000-5347,"Jantzen Audio 000-5347 | 8,6 mH | 0,59 Ω | 3% | 18 AWG",8.6,0.59,18.0,Air Core,https://www.soundimports.eu/en/jantzen-audio-000-5347.html,17.45
Dayton Audio IC189,Dayton Audio IC189 | 9.0 mH | 0.72 Ω | 3% | 18 AWG,9.0,0.72,18.0,Air Core,https://www.soundimports.eu/en/dayton-audio-ic189.html,29.95
Jantzen Audio 000-5327,"Jantzen Audio 000-5327 | 9,0 mH | 0,36 Ω | 3% | 15 AWG",9.0,0.36,15.0,Air Core,https://www.soundimports.eu/en/jantzen-audio-000-5327.html,30.95
Jantzen Audio 000-8258,"Jantzen Audio 000-8258 | 9,2 mH | 0,68 Ω | 2% | 12 AWG",9.2,0.68,12.0,Air Core,https://www.soundimports.eu/en/jantzen-audio-000-8258.html,252.45
Jantzen Audio 000-5063,"Jantzen Audio 000-5063 | 10 mH | 0,564 Ω | 3% | 18 AWG",10.0,0.564,18.0,Air Core,https://www.soundimports.eu/en/jantzen-audio-000-5063.html,18.95
Jantzen Audio 000-5080,"Jantzen Audio 000-5080 | 10 mH | 0,47 Ω | 3% | 17 AWG",10.0,0.47,17.0,Air Core,https://www.soundimports.eu/en/jantzen-audio-000-5080.html,23.45
Dayton Audio IC1810,Dayton Audio IC1810 | 10.0 mH | 0.78 Ω | 3% | 18 AWG,10.0,0.78,18.0,Air Core,https://www.soundimports.eu/en/dayton-audio-ic1810.html,31.96
Jantzen Audio 000-5387,"Jantzen Audio 000-5387 | 10 mH | 0,4 Ω | 3% | 15 AWG",10.0,0.4,15.0,Air Core,https://www.soundimports.eu/en/jantzen-audio-000-5387.html,32.95
Jantzen Audio 000-1962,"Jantzen Audio 000-1962 | 10 mH | 2,08 Ω | 3% | 18 AWG",10.0,2.08,18.0,Air Core,https://www.soundimports.eu/en/jantzen-audio-000-1962.html,33.44
Jantzen Audio 000-2449,"Jantzen Audio 000-2449 | 10 mH | 0,53 Ω | 3% | 15 AWG",10.0,0.53,15.0,Air Core,https://www.soundimports.eu/en/jantzen-audio-000-2449.html,35.45
Monacor LSI-100T,"Monacor LSI-100T | 10 mH | 0,19 Ω | 5% | 15 AWG",10.0,0.19,15.0,Air Core,https://www.soundimports.eu/en/monacor-lsi-100t.html,37.45
Intertechnik HQ58/10/118,"Intertechnik HQ58/10/118 | 10 mH | 0,40 Ω | 5% | 17 AWG",10.0,0.4,17.0,Air Core,https://www.soundimports.eu/en/it-intertechnik-hq58-10-118.html,43.45
Dayton Audio LW1810,Dayton Audio LW1810 | 10 mH | 2.03 Ω | 3% | 18 AWG,10.0,2.03,18.0,Air Core,https://www.soundimports.eu/en/dayton-audio-lw1810.html,43.95
Mundorf L100-10,"Mundorf L100-10 | 10 mH | 1,91 Ω | 2% | 18 AWG",10.0,1.91,18.0,Air Core,https://www.soundimports.eu/en/mundorf-l100-10.html,44.95
Jantzen Audio 000-6470,"Jantzen Audio 000-6470 | 10 mH | 0,19 Ω | 5% | 17 AWG",10.0,0.19,17.0,Air Core,https://www.soundimports.eu/en/jantzen-audio-000-6470.html,46.45
Jantzen Audio 000-1681,"Jantzen Audio 000-1681 | 10 mH | 1,63 Ω | 3% | 17 AWG",10.0,1.63,17.0,Air Core,https://www.soundimports.eu/en/jantzen-audio-000-1681.html,53.45
Jantzen Audio 000-6480,"Jantzen Audio 000-6480 | 10 mH | 0,16 Ω | 5% | 15 AWG",10.0,0.16,15.0,Air Core,https://www.soundimports.eu/en/jantzen-audio-000-6480.html,56.95
Jantzen Audio 000-6485,"Jantzen Audio 000-6485 | 10 mH | 0,11 Ω | 5% | 14 AWG",10.0,0.11,14.0,Air Core,https://www.soundimports.eu/en/jantzen-audio-000-6485.html,64.44
Intertechnik DR56/10/140,"Intertechnik DR56/10/140 | 10 mH | 0,371 Ω | 5% | 15 AWG",10.0,0.371,15.0,Air Core,https://www.soundimports.eu/en/it-intertechnik-dr56-10-140.html,65.45
Jantzen Audio 000-1601,"Jantzen Audio 000-1601 | 10 mH | 1,20 Ω | 3% | 15 AWG",10.0,1.2,15.0,Air Core,https://www.soundimports.eu/en/jantzen-audio-000-1601.html,75.46
Jantzen Audio 000-6500,"Jantzen Audio 000-6500 | 10 mH | 0,09 Ω | 5% | 12 AWG",10.0,0.09,12.0,Air Core,https://www.soundimports.eu/en/jantzen-audio-000-6500.html,95.44
Audyn CO92/10.0/140,"Audyn CO92/10.0/140 | 10 mH | 0,87 Ω | 5% | 15 AWG",10.0,0.87,15.0,Air Core,https://www.soundimports.eu/en/audyn-co92-10-0-140.html,99.95
Jantzen Audio 000-7990,"Jantzen Audio 000-7990 | 10 mH | 1,54 Ω | 2% | 16 AWG",10.0,1.54,16.0,Air Core,https://www.soundimports.eu/en/jantzen-audio-000-7990.html,103.46
Intertechnik TRI120/10.0/0.50,"Intertechnik TRI120/10.0/0.50 | 10 mH | 1,39 Ω | 1% | 7 x 24 AWG",10.0,1.39,7.0,Air Core,https://www.soundimports.eu/en/it-intertechnik-tri120-10-0-0-50.html,119.95
Intertechnik LU120/100/20,"Intertechnik LU120/100/20 | 10 mH | 0,69 Ω | 3% | 12 AWG",10.0,0.69,12.0,Air Core,https://www.soundimports.eu/en/it-intertechnik-lu120-100-20.html,227.95
Jantzen Audio 000-8260,"Jantzen Audio 000-8260 | 10 mH | 0,72 Ω | 2% | 12 AWG",10.0,0.72,12.0,Air Core,https://www.soundimports.eu/en/jantzen-audio-000-8260.html,262.45
Intertechnik TRI120/10.0/0.60,"Intertechnik TRI120/10.0/0.60 | 10 mH | 1,09 Ω | 1% | 7 x 23 AWG",10.0,1.09,7.0,Air Core,https://www.soundimports.eu/en/it-intertechnik-tri120-10-0-0-60.html,299.95
Jantzen Audio 000-5208,"Jantzen Audio 000-5208 | 10,5 mH | 0,65 Ω | 3% | 18 AWG",10.5,0.65,18.0,Air Core,https://www.soundimports.eu/en/jantzen-audio-000-5208.html,19.44
Jantzen Audio 000-5019,"Jantzen Audio 000-5019 | 12 mH | 0,79 Ω | 3% | 18 AWG",12.0,0.79,18.0,Air Core,https://www.soundimports.eu/en/jantzen-audio-000-5019.html,19.44
Jantzen Audio 000-5454,"Jantzen Audio 000-5454 | 12 mH | 0,67 Ω | 3% | 18 AWG",12.0,0.67,18.0,Air Core,https://www.soundimports.eu/en/jantzen-audio-000-5454.html,19.44
Jantzen Audio 000-5150,"Jantzen Audio 000-5150 | 12 mH | 0,54 Ω | 3% | 17 AWG",12.0,0.54,17.0,Air Core,https://www.soundimports.eu/en/jantzen-audio-000-5150.html,26.45
Jantzen Audio 000-2527,"Jantzen Audio 000-2527 | 12 mH | 0,70 Ω | 3% | 17 AWG",12.0,0.7,17.0,Air Core,https://www.soundimports.eu/en/jantzen-audio-000-2527.html,29.45
Jantzen Audio 000-5356,"Jantzen Audio 000-5356 | 12 mH | 0,47 Ω | 3% | 15 AWG",12.0,0.47,15.0,Air Core,https://www.soundimports.eu/en/jantzen-audio-000-5356.html,36.45
Jantzen Audio 000-1971,"Jantzen Audio 000-1971 | 12 mH | 2,25 Ω | 3% | 18 AWG",12.0,2.25,18.0,Air Core,https://www.soundimports.eu/en/jantzen-audio-000-1971.html,37.45
Intertechnik HQ58/12/118,"Intertechnik HQ58/12/118 | 12 mH | 0,45 Ω | 5% | 17 AWG",12.0,0.45,17.0,Air Core,https://www.soundimports.eu/en/it-intertechnik-hq58-12-118.html,45.96
Mundorf L100-12,"Mundorf L100-12 | 12 mH | 2,14 Ω | 2% | 18 AWG",12.0,2.14,18.0,Air Core,https://www.soundimports.eu/en/mundorf-l100-12.html,49.95
Jantzen Audio 000-1715,"Jantzen Audio 000-1715 | 12 mH | 1,85 Ω | 3% | 17 AWG",12.0,1.85,17.0,Air Core,https://www.soundimports.eu/en/jantzen-audio-000-1715.html,57.45
Jantzen Audio 000-6515,"Jantzen Audio 000-6515 | 12 mH | 0,11 Ω | 5% | 14 AWG",12.0,0.11,14.0,Air Core,https://www.soundimports.eu/en/jantzen-audio-000-6515.html,66.45
Intertechnik DR56/12/140,"Intertechnik DR56/12/140 | 12 mH | 0,411 Ω | 5% | 15 AWG",12.0,0.411,15.0,Air Core,https://www.soundimports.eu/en/it-intertechnik-dr56-12-140.html,68.45
Monacor LSI-12T,"Monacor LSI-12T | 12 mH | 0,14 Ω | 5% | 16 AWG",12.0,0.14,16.0,Air Core,https://www.soundimports.eu/en/monacor-lsi-12t.html,79.94
Jantzen Audio 000-6530,"Jantzen Audio 000-6530 | 12 mH | 0,14 Ω | 5% | 13 AWG",12.0,0.14,13.0,Air Core,https://www.soundimports.eu/en/jantzen-audio-000-6530.html,87.95
Audyn CO92/12.0/140,"Audyn CO92/12.0/140 | 12 mH | 0,99 Ω | 5% | 15 AWG",12.0,0.99,15.0,Air Core,https://www.soundimports.eu/en/audyn-co92-12-0-140.html,107.45
Intertechnik TRI120/12.0/0.50,"Intertechnik TRI120/12.0/0.50 | 12 mH | 1,54 Ω | 1% | 7 x 24 AWG",12.0,1.54,7.0,Air Core,https://www.soundimports.eu/en/it-intertechnik-tri120-12-0-0-50.html,124.94
Jantzen Audio 000-8517,"Jantzen Audio 000-8517 | 12 mH | 1,16 Ω | 2% | 14 AWG",12.0,1.16,14.0,Air Core,https://www.soundimports.eu/en/jantzen-audio-000-8517.html,188.95
Intertechnik TRI120/12.0/0.60,"Intertechnik TRI120/12.0/0.60 | 12 mH | 1,21 Ω | 1% | 7 x 23 AWG",12.0,1.21,7.0,Air Core,https://www.soundimports.eu/en/it-intertechnik-tri120-12-0-0-60.html,319.95
Jantzen Audio 000-5259,"Jantzen Audio 000-5259 | 14 mH | 0,52 Ω | 3% | 15 AWG",14.0,0.52,15.0,Air Core,https://www.soundimports.eu/en/jantzen-audio-000-5259.html,37.95
Jantzen Audio 000-5222,"Jantzen Audio 000-5222 | 15 mH | 0,89 Ω | 3% | 18 AWG",15.0,0.89,18.0,Air Core,https://www.soundimports.eu/en/jantzen-audio-000-5222.html,21.45
Jantzen Audio 000-2333,"Jantzen Audio 000-2333 | 15 mH | 1,03 Ω | 3% | 18 AWG",15.0,1.03,18.0,Air Core,https://www.soundimports.eu/en/jantzen-audio-000-2333.html,23.45
Jantzen Audio 000-5157,"Jantzen Audio 000-5157 | 15 mH | 0,63 Ω | 3% | 17 AWG",15.0,0.63,17.0,Air Core,https://www.soundimports.eu/en/jantzen-audio-000-5157.html,29.45
Jantzen Audio 000-5241,"Jantzen Audio 000-5241 | 15 mH | 0,55 Ω | 3% | 15 AWG",15.0,0.55,15.0,Air Core,https://www.soundimports.eu/en/jantzen-audio-000-5241.html,40.45
Intertechnik HQ58/15/112,"Intertechnik HQ58/15/112 | 15 mH | 0,57 Ω | 5% | 17 AWG",15.0,0.57,17.0,Air Core,https://www.soundimports.eu/en/it-intertechnik-hq58-15-112.html,45.96
Jantzen Audio 000-5609,"Jantzen Audio 000-5609 | 15 mH | 0,39 Ω | 3% | 14 AWG",15.0,0.39,14.0,Air Core,https://www.soundimports.eu/en/jantzen-audio-000-5609.html,46.45
Mundorf L100-15,"Mundorf L100-15 | 15 mH | 2,41 Ω | 2% | 18 AWG",15.0,2.41,18.0,Air Core,https://www.soundimports.eu/en/mundorf-l100-15.html,56.95
Jantzen Audio 000-1716,"Jantzen Audio 000-1716 | 15 mH | 2,18 Ω | 3% | 17 AWG",15.0,2.18,17.0,Air Core,https://www.soundimports.eu/en/jantzen-audio-000-1716.html,61.95
Intertechnik DR56/15/132,"Intertechnik DR56/15/132 | 15 mH | 0,531 Ω | 5% | 16 AWG",15.0,0.531,16.0,Air Core,https://www.soundimports.eu/en/it-intertechnik-dr56-15-132.html,62.94
Jantzen Audio 000-6555,"Jantzen Audio 000-6555 | 15 mH | 0,31 Ω | 5% | 17 AWG",15.0,0.31,17.0,Air Core,https://www.soundimports.eu/en/jantzen-audio-000-6555.html,64.95
Jantzen Audio 000-6565,"Jantzen Audio 000-6565 | 15 mH | 0,16 Ω | 5% | 14 AWG",15.0,0.16,14.0,Air Core,https://www.soundimports.eu/en/jantzen-audio-000-6565.html,84.95
Intertechnik TRI120/15.0/0.50,"Intertechnik TRI120/15.0/0.50 | 15 mH | 1,75 Ω | 1% | 7 x 24 AWG",15.0,1.75,7.0,Air Core,https://www.soundimports.eu/en/it-intertechnik-tri120-15-0-0-50.html,124.94
Jantzen Audio 000-7590,"Jantzen Audio 000-7590 | 15 mH | 1,23 Ω | 2% | 14 AWG",15.0,1.23,14.0,Air Core,https://www.soundimports.eu/en/jantzen-audio-000-7590.html,205.45
Intertechnik TRI120/15.0/0.60,"Intertechnik TRI120/15.0/0.60 | 15 mH | 1,35 Ω | 1% | 7 x 23 AWG",15.0,1.35,7.0,Air Core,https://www.soundimports.eu/en/it-intertechnik-tri120-15-0-0-60.html,369.95
Jantzen Audio 000-5468,"Jantzen Audio 000-5468 | 15,5 mH | 0,65 Ω | 3% | 17 AWG",15.5,0.65,17.0,Air Core,https://www.soundimports.eu/en/jantzen-audio-000-5468.html,29.95
Jantzen Audio 000-5328,"Jantzen Audio 000-5328 | 16 mH | 0,82 Ω | 3% | 18 AWG",16.0,0.82,18.0,Air Core,https://www.soundimports.eu/en/jantzen-audio-000-5328.html,21.45
Jantzen Audio 000-0873,"Jantzen Audio 000-0873 | 16 mH | 2,66 Ω | 3% | 18 AWG",16.0,2.66,18.0,Air Core,https://www.soundimports.eu/en/jantzen-audio-000-0873.html,44.95
Jantzen Audio 000-6577,"Jantzen Audio 000-6577 | 16 mH | 0,16 Ω | 5% | 14 AWG",16.0,0.16,14.0,Air Core,https://www.soundimports.eu/en/jantzen-audio-000-6577.html,87.95
Jantzen Audio 000-7998,"Jantzen Audio 000-7998 | 16 mH | 1,95 Ω | 2% | 16 AWG",16.0,1.95,16.0,Air Core,https://www.soundimports.eu/en/jantzen-audio-000-7998.html,145.45
Jantzen Audio 000-5160,"Jantzen Audio 000-5160 | 18 mH | 0,87 Ω | 3% | 18 AWG",18.0,0.87,18.0,Air Core,https://www.soundimports.eu/en/jantzen-audio-000-5160.html,22.45
Intertechnik DR56/18/112,"Intertechnik DR56/18/112 | 18 mH | 0,748 Ω | 5% | 17 AWG",18.0,0.748,17.0,Air Core,https://www.soundimports.eu/en/it-intertechnik-dr56-18-112.html,50.95
Jantzen Audio 000-6588,"Jantzen Audio 000-6588 | 18 mH | 0,30 Ω | 5% | 17 AWG",18.0,0.3,17.0,Air Core,https://www.soundimports.eu/en/jantzen-audio-000-6588.html,71.45
Jantzen Audio 000-1717,"Jantzen Audio 000-1717 | 18 mH | 2,3 Ω | 3% | 17 AWG",18.0,2.3,17.0,Air Core,https://www.soundimports.eu/en/jantzen-audio-000-1717.html,73.45
Jantzen Audio 000-6595,"Jantzen Audio 000-6595 | 18 mH | 0,17 Ω | 5% | 14 AWG",18.0,0.17,14.0,Air Core,https://www.soundimports.eu/en/jantzen-audio-000-6595.html,89.95
Jantzen Audio 000-5466,"Jantzen Audio 000-5466 | 18,5 mH | 0,60 Ω | 3% | 17 AWG",18.5,0.6,17.0,Air Core,https://www.soundimports.eu/en/jantzen-audio-000-5466.html,31.45
Jantzen Audio 000-6603,"Jantzen Audio 000-6603 | 20 mH | 0,23 Ω | 5% | 15 AWG",20.0,0.23,15.0,Air Core,https://www.soundimports.eu/en/jantzen-audio-000-6603.html,93.45
Jantzen Audio 000-5079,"Jantzen Audio 000-5079 | 22 mH | 1,0 Ω | 3% | 18 AWG",22.0,1.0,18.0,Air Core,https://www.soundimports.eu/en/jantzen-audio-000-5079.html,24.45
Jantzen Audio 000-5542,"Jantzen Audio 000-5542 | 22 mH | 0,70 Ω | 3% | 17 AWG",22.0,0.7,17.0,Air Core,https://www.soundimports.eu/en/jantzen-audio-000-5542.html,33.95
Jantzen Audio 000-5534,"Jantzen Audio 000-5534 | 22 mH | 0,572 Ω | 3% | 15 AWG",22.0,0.572,15.0,Air Core,https://www.soundimports.eu/en/jantzen-audio-000-5534.html,45.0
Intertechnik DR56/22/112,"Intertechnik DR56/22/112 | 22 mH | 0,845 Ω | 5% | 17 AWG",22.0,0.845,17.0,Air Core,https://www.soundimports.eu/en/it-intertechnik-dr56-22-112.html,50.95
Jantzen Audio 000-1725,"Jantzen Audio 000-1725 | 22 mH | 2,7 Ω | 3% | 17 AWG",22.0,2.7,17.0,Air Core,https://www.soundimports.eu/en/jantzen-audio-000-1725.html,82.45
Mundorf BS140-22,"Mundorf BS140-22 | 22 mH | 0,57 Ω | 3% | 15 AWG",22.0,0.57,15.0,Air Core,https://www.soundimports.eu/en/mundorf-bs140-22.html,93.94
Jantzen Audio 000-5589,"Jantzen Audio 000-5589 | 25 mH | 0,65 Ω | 3% | 15 AWG",25.0,0.65,15.0,Air Core,https://www.soundimports.eu/en/jantzen-audio-000-5589.html,45.45
Jantzen Audio 000-5126,"Jantzen Audio 000-5126 | 27 mH | 1,11 Ω | 3% | 18 AWG",27.0,1.11,18.0,Air Core,https://www.soundimports.eu/en/jantzen-audio-000-5126.html,27.45
Intertechnik DR56/27/112,"Intertechnik DR56/27/112 | 27 mH | 0,96 Ω | 5% | 17 AWG",27.0,0.96,17.0,Air Core,https://www.soundimports.eu/en/it-intertechnik-dr56-27-112.html,50.95
Jantzen Audio 000-5128,"Jantzen Audio 000-5128 | 33 mH | 1,28 Ω | 3% | 18 AWG",33.0,1.28,18.0,Air Core,https://www.soundimports.eu/en/jantzen-audio-000-5128.html,29.45
Jantzen Audio 000-0874,"Jantzen Audio 000-0874 | 34 mH | 4,18 Ω | 3% | 18 AWG",34.0,4.18,18.0,Air Core,https://www.soundimports.eu/en/jantzen-audio-000-0874.html,63.45
255-198,Jantzen 1804 0.025mH 18 AWG Air Core Inductor,0.025,0.07,18.0,Air Core,https://www.parts-express.com/Jantzen-1804-0.025mH-18-AWG-Air-Core-Inductor-255-198,
257-600,Dayton Audio CF16-05 0.05mH 16 AWG Copper Foil,0.05,0.08,16.0,Copper Foil,https://www.parts-express.com/Dayton-Audio-CF16-05-0.05mH-16-AWG-Copper-Foil-Inductor-257-600,24.98
255-200,Jantzen 1947 0.05mH 18 AWG Air Core Inductor,0.05,0.09,18.0,Air Core,https://www.parts-express.com/Jantzen-1947-0.05mH-18-AWG-Air-Core-Inductor-255-200,
257-798,Dayton Audio LW18-05 0.05mH 18 AWG Perfect Layer,0.05,0.1,18.0,Air Core,https://www.parts-express.com/Dayton-Audio-LW18-05-0.05mH-18-AWG-Perfect-Layer-Inductor-257-798,3.29
255-900,Jantzen L-0010 0.10mH 15 AWG Litz Wire Air Core,0.1,0.09,15.0,Air Core,https://www.parts-express.com/Jantzen-L-0010-0.10mH-15-AWG-Litz-Wire-Air-Core-Inductor-255-900,12.12
255-202,Jantzen 1948 0.10mH 18 AWG Air Core Inductor,0.1,0.13,18.0,Air Core,https://www.parts-express.com/Jantzen-1948-0.10mH-18-AWG-Air-Core-Inductor-255-202,6.56
257-800,Dayton Audio LW18-10 0.10mH 18 AWG Perfect Layer,0.1,0.14,18.0,Air Core,https://www.parts-express.com/Dayton-Audio-LW18-10-0.10mH-18-AWG-Perfect-Layer-Inductor-257-800,
255-654,Jantzen 7283 0.11mH 14 AWG Copper Foil Inductor,0.11,0.08,14.0,Copper Foil,https://www.parts-express.com/Jantzen-7283-0.11mH-14-AWG-Copper-Foil-Inductor-255-654,
255-604,Jantzen 7622 0.11mH 16 AWG Copper Foil Inductor,0.11,0.11,16.0,Copper Foil,https://www.parts-express.com/Jantzen-7622-0.11mH-16-AWG-Copper-Foil-Inductor-255-604,
257-604,Dayton Audio CF16-11 0.11mH 16 AWG Copper Foil,0.11,0.11,16.0,Copper Foil,https://www.parts-express.com/Dayton-Audio-CF16-11-0.11mH-16-AWG-Copper-Foil-Inductor-257-604,24.98
255-204,Jantzen 1949 0.13mH 18 AWG Air Core Inductor,0.13,0.16,18.0,Air Core,https://www.parts-express.com/Jantzen-1949-0.13mH-18-AWG-Air-Core-Inductor-255-204,6.9
257-802,Dayton Audio LW18-13 0.13mH 18 AWG Perfect Layer,0.13,0.16,18.0,Air Core,https://www.parts-express.com/Dayton-Audio-LW18-13-0.13mH-18-AWG-Perfect-Layer-Inductor-257-802,
257-300,Dayton Audio LW14-15 0.15mH 14 AWG Perfect Layer,0.15,0.08,14.0,Air Core,https://www.parts-express.com/Dayton-Audio-LW14-15-0.15mH-14-AWG-Perfect-Layer-Inductor-257-300,11.98
