PartNumber,Description,Value,DCR_Ohm,AWG,Type,URL,Price
Jantzen Audio 000-5107,"Jantzen Audio 000-5107 | 5,5 mH | 0,445 Ω | 3% | 18 AWG",5.5,0.445,18.0,Air Core,https://www.soundimports.eu/en/jantzen-audio-000-5107.html,13.18
Dayton Audio IC185-5,Dayton Audio IC185-5 | 5.5 mH | 0.50 Ω | 3% | 18 AWG,5.5,0.5,18.0,Air Core,https://www.soundimports.eu/en/dayton-audio-ic185-5.html,18.55
Dayton Audio LW185-5,Dayton Audio LW185-5 | 5.5 mH | 1.47 Ω | 3% | 18 AWG,5.5,1.47,18.0,Air Core,https://www.soundimports.eu/en/dayton-audio-lw185-5.html,26.82
Jantzen Audio 000-2255,"Jantzen Audio 000-2255 | 5,6 mH | 1,94 Ω | 3% | 24 AWG",5.6,1.94,24.0,Air Core,https://www.soundimports.eu/en/jantzen-audio-000-2255.html,6.16
Intertechnik HQR32/5.6/50,"Intertechnik HQR32/5.6/50 | 5,6 mH | 2,56 Ω | 5% | 24 AWG",5.6,2.56,24.0,Air Core,https://www.soundimports.eu/en/it-intertechnik-hqr32-5-6-50.html,7.64
Jantzen Audio 000-5048,"Jantzen Audio 000-5048 | 5,6 mH | 0,85 Ω | 3% | 21 AWG",5.6,0.85,21.0,Air Core,https://www.soundimports.eu/en/jantzen-audio-000-5048.html,7.81
Jantzen Audio 000-1611,"Jantzen Audio 000-1611 | 5,6 mH | 4,74 Ω | 3% | 24 AWG",5.6,4.74,24.0,Air Core,https://www.soundimports.eu/en/jantzen-audio-000-1611.html,7.81
"Mundorf P50-5,6","Mundorf P50-5,6 | 5,6 mH | 2,29 Ω | 3% | 24 AWG",5.6,2.29,24.0,Air Core,https://www.soundimports.eu/en/mundorf-p50-56.html,9.05
Jantzen Audio 000-5047,"Jantzen Audio 000-5047 | 5,6 mH | 0,63 Ω | 3% | 20 AWG",5.6,0.63,20.0,Air Core,https://www.soundimports.eu/en/jantzen-audio-000-5047.html,9.46
Jantzen Audio 000-2034,"Jantzen Audio 000-2034 | 5,6 mH | 1 Ω | 3% | 20 AWG",5.6,1.0,20.0,Air Core,https://www.soundimports.eu/en/jantzen-audio-000-2034.html,9.88
Jantzen Audio 000-1653,"Jantzen Audio 000-1653 | 5,6 mH | 2,65 Ω | 3% | 21 AWG",5.6,2.65,21.0,Air Core,https://www.soundimports.eu/en/jantzen-audio-000-1653.html,12.36
Jantzen Audio 000-5250,"Jantzen Audio 000-5250 | 5,6 mH | 0,40 Ω | 3% | 18 AWG",5.6,0.4,18.0,Air Core,https://www.soundimports.eu/en/jantzen-audio-000-5250.html,13.6
Jantzen Audio 000-5254,"Jantzen Audio 000-5254 | 5,6 mH | 0,51 Ω | 3% | 18 AWG",5.6,0.51,18.0,Air Core,https://www.soundimports.eu/en/jantzen-audio-000-5254.html,13.6
Jantzen Audio 000-1652,"Jantzen Audio 000-1652 | 5,6 mH | 2,10 Ω | 3% | 20 AWG",5.6,2.1,20.0,Air Core,https://www.soundimports.eu/en/jantzen-audio-000-1652.html,15.25
Intertechnik HQ43/5.6/095,"Intertechnik HQ43/5.6/095 | 5,6 mH | 0,51 Ω | 5% | 19 AWG",5.6,0.51,19.0,Air Core,https://www.soundimports.eu/en/it-intertechnik-hq43-5-6-095.html,18.14
Jantzen Audio 000-5176,"Jantzen Audio 000-5176 | 5,6 mH | 0,25 Ω | 3% | 15 AWG",5.6,0.25,15.0,Air Core,https://www.soundimports.eu/en/jantzen-audio-000-5176.html,20.21
Jantzen Audio 000-1538,"Jantzen Audio 000-1538 | 5,6 mH | 1,40 Ω | 3% | 18 AWG",5.6,1.4,18.0,Air Core,https://www.soundimports.eu/en/jantzen-audio-000-1538.html,21.03
"Mundorf L100-5,60","Mundorf L100-5,60 | 5,60 mH | 1,35 Ω | 2% | 18 AWG",5.6,1.35,18.0,Air Core,https://www.soundimports.eu/en/mundorf-l100-560.html,27.23
Monacor LSI-56T,"Monacor LSI-56T | 5,6 mH | 0,15 Ω | 5% | 17 AWG",5.6,0.15,17.0,Air Core,https://www.soundimports.eu/en/monacor-lsi-56t.html,28.88
Intertechnik LU55/5.60/071,"Intertechnik LU55/5.60/071 | 5,6 mH | 2,47 Ω | 3% | 21 AWG",5.6,2.47,21.0,Air Core,https://www.soundimports.eu/en/it-intertechnik-lu55-5-60-071.html,28.88
Jantzen Audio 000-6285,"Jantzen Audio 000-6285 | 5,6 mH | 0,11 Ω | 5% | 15 AWG",5.6,0.11,15.0,Air Core,https://www.soundimports.eu/en/jantzen-audio-000-6285.html,34.67
Intertechnik DR56/5.6/118,"Intertechnik DR56/5.6/118 | 5,6 mH | 0,37 Ω | 5% | 17 AWG",5.6,0.37,17.0,Air Core,https://www.soundimports.eu/en/it-intertechnik-dr56-5-6-118.html,35.5
Intertechnik HQ58/5.6/140,"Intertechnik HQ58/5.6/140 | 5,6 mH | 0,22 Ω | 5% | 15 AWG",5.6,0.22,15.0,Air Core,https://www.soundimports.eu/en/it-intertechnik-hq58-5-6-140.html,35.91
Jantzen Audio 000-1546,"Jantzen Audio 000-1546 | 5,6 mH | 0,87 Ω | 3% | 15 AWG",5.6,0.87,15.0,Air Core,https://www.soundimports.eu/en/jantzen-audio-000-1546.html,45.0
Intertechnik DR56/5.6/140,"Intertechnik DR56/5.6/140 | 5,6 mH | 0,256 Ω | 5% | 15 AWG",5.6,0.256,15.0,Air Core,https://www.soundimports.eu/en/it-intertechnik-dr56-5-6-140.html,46.24
Jantzen Audio 000-6295,"Jantzen Audio 000-6295 | 5,6 mH | 0,09 Ω | 5% | 14 AWG",5.6,0.09,14.0,Air Core,https://www.soundimports.eu/en/jantzen-audio-000-6295.html,51.61
Jantzen Audio 000-L-0560,"Jantzen Audio 000-L-0560 | 5,6 mH | 1,05 Ω | 3% | 15 AWG",5.6,1.05,15.0,Air Core,https://www.soundimports.eu/en/jantzen-audio-000-l-0560.html,57.81
Audyn CO92/5.6/140,"Audyn CO92/5.6/140 | 5,6 mH | 0,56 Ω | 5% | 15 AWG",5.6,0.56,15.0,Air Core,https://www.soundimports.eu/en/audyn-co92-5-6-140.html,59.88
Jantzen Audio 000-0038,"Jantzen Audio 000-0038 | 5,6 mH | 0,70 Ω | 3% | 14 AWG",5.6,0.7,14.0,Air Core,https://www.soundimports.eu/en/jantzen-audio-000-0038.html,59.88
Intertechnik LU92/5.6/140,"Intertechnik LU92/5.6/140 | 5,6 mH | 0,83 Ω | 3% | 15 AWG",5.6,0.83,15.0,Air Core,https://www.soundimports.eu/en/it-intertechnik-lu92-5-6-140.html,61.94
Jantzen Audio 000-8755,"Jantzen Audio 000-8755 | 5,6 mH | 0,98 Ω | 2% | 16 AWG",5.6,0.98,16.0,Air Core,https://www.soundimports.eu/en/jantzen-audio-000-8755.html,71.45
"Mundorf CFC16-5,60","Mundorf CFC16-5,60 | 5,60 mH | 1,05 Ω | 2% | 16,5 AWG",5.6,1.05,16.5,Air Core,https://www.soundimports.eu/en/mundorf-cfc16-560.html,82.6
Intertechnik TRI120/5.60/0.50,"Intertechnik TRI120/5.60/0.50 | 5,6 mH | 0,99 Ω | 1% | 7 x 24 AWG",5.6,0.99,7.0,Air Core,https://www.soundimports.eu/en/it-intertechnik-tri120-5-60-0-50.html,89.63
Jantzen Audio 000-8485,"Jantzen Audio 000-8485 | 5,6 mH | 0,7 Ω | 2% | 14 AWG",5.6,0.7,14.0,Air Core,https://www.soundimports.eu/en/jantzen-audio-000-8485.html,106.16
"Mundorf CFC14-5,60","Mundorf CFC14-5,60 | 5,60 mH | 0,68 Ω | 2% | 14 AWG",5.6,0.68,14.0,Air Core,https://www.soundimports.eu/en/mundorf-cfc14-560.html,123.93
Intertechnik LU120/5.6/20,"Intertechnik LU120/5.6/20 | 5,6 mH | 0,47 Ω | 3% | 12 AWG",5.6,0.47,12.0,Air Core,https://www.soundimports.eu/en/it-intertechnik-lu120-5-6-20.html,140.45
Jantzen Audio 000-8225,"Jantzen Audio 000-8225 | 5,6 mH | 0,52 Ω | 2% | 12 AWG",5.6,0.52,12.0,Air Core,https://www.soundimports.eu/en/jantzen-audio-000-8225.html,156.98
Jantzen Audio 000-7135,"Jantzen Audio 000-7135 | 5,6 mH | 0,47 Ω | 2% | 12 AWG",5.6,0.47,12.0,Air Core,https://www.soundimports.eu/en/jantzen-audio-000-7135.html,161.12
Intertechnik TRI/120/5.60/0.60,"Intertechnik TRI/120/5.60/0.60 | 5,6 mH | 0,71 Ω | 1% | 7 x 23 AWG",5.6,0.71,7.0,Air Core,https://www.soundimports.eu/en/it-intertechnik-tri-120-5-60-0-60.html,165.25
Intertechnik TRI120/5.60/0.80,"Intertechnik TRI120/5.60/0.80 | 5,6 mH | 0,49 Ω | 1% | 7 x 20 AWG",5.6,0.49,7.0,Air Core,https://www.soundimports.eu/en/it-intertechnik-tri120-5-60-0-80.html,223.1
Jantzen Audio 000-5830,"Jantzen Audio 000-5830 | 5,7 mH | 0,48 Ω | 3% | 18 AWG",5.7,0.48,18.0,Air Core,https://www.soundimports.eu/en/jantzen-audio-000-5830.html,13.18
Jantzen Audio 000-1348,"Jantzen Audio 000-1348 | 6,0 mH | 11,1 Ω | 3% | 29 AWG",6.0,11.1,29.0,Air Core,https://www.soundimports.eu/en/jantzen-audio-000-1348.html,5.33
Jantzen Audio 000-1934,"Jantzen Audio 000-1934 | 6,0 mH | 7,64 Ω | 3% | 26 AWG",6.0,7.64,26.0,Air Core,https://www.soundimports.eu/en/jantzen-audio-000-1934.html,7.81
Jantzen Audio 000-5304,"Jantzen Audio 000-5304 | 6,0 mH | 0,80 Ω | 3% | 21 AWG",6.0,0.8,21.0,Air Core,https://www.soundimports.eu/en/jantzen-audio-000-5304.html,8.64
Jantzen Audio 000-5071,"Jantzen Audio 000-5071 | 6,0 mH | 0,65 Ω | 3% | 20 AWG",6.0,0.65,20.0,Air Core,https://www.soundimports.eu/en/jantzen-audio-000-5071.html,9.46
Jantzen Audio 000-2111,"Jantzen Audio 000-2111 | 6 mH | 0,61 Ω | 3% | 18 AWG",6.0,0.61,18.0,Air Core,https://www.soundimports.eu/en/jantzen-audio-000-2111.html,11.94
Jantzen Audio 000-5029,"Jantzen Audio 000-5029 | 6,0 mH | 0,37 Ω | 3% | 17 AWG",6.0,0.37,17.0,Air Core,https://www.soundimports.eu/en/jantzen-audio-000-5029.html,16.07
Dayton Audio IC186,Dayton Audio IC186 | 6.0 mH | 0.55 Ω | 3% | 18 AWG,6.0,0.55,18.0,Air Core,https://www.soundimports.eu/en/dayton-audio-ic186.html,19.38
Jantzen Audio 000-5163,"Jantzen Audio 000-5163 | 6,0 mH | 0,27 Ω | 3% | 15 AWG",6.0,0.27,15.0,Air Core,https://www.soundimports.eu/en/jantzen-audio-000-5163.html,20.62
Jantzen Audio 000-1958,"Jantzen Audio 000-1958 | 6,0 mH | 1,45 Ω | 3% | 18 AWG",6.0,1.45,18.0,Air Core,https://www.soundimports.eu/en/jantzen-audio-000-1958.html,22.69
Dayton Audio LW186,Dayton Audio LW186 | 6.0 mH | 1.48 Ω | 3% | 18 AWG,6.0,1.48,18.0,Air Core,https://www.soundimports.eu/en/dayton-audio-lw186.html,26.82
Jantzen Audio 000-6315,"Jantzen Audio 000-6315 | 6 mH | 0,12 Ω | 5% | 15 AWG",6.0,0.12,15.0,Air Core,https://www.soundimports.eu/en/jantzen-audio-000-6315.html,35.08
Jantzen Audio 000-1329,"Jantzen Audio 000-1329 | 6,2 mH | 2,74 Ω | 3% | 21 AWG",6.2,2.74,21.0,Air Core,https://www.soundimports.eu/en/jantzen-audio-000-1329.html,12.77
Jantzen Audio 000-5378,"Jantzen Audio 000-5378 | 6,2 mH | 0,49 Ω | 3% | 18 AWG",6.2,0.49,18.0,Air Core,https://www.soundimports.eu/en/jantzen-audio-000-5378.html,13.6
Jantzen Audio 000-6320,"Jantzen Audio 000-6320 | 6,2 mH | 0,09 Ω | 5% | 14 AWG",6.2,0.09,14.0,Air Core,https://www.soundimports.eu/en/jantzen-audio-000-6320.html,51.2
Jantzen Audio 000-0039,"Jantzen Audio 000-0039 | 6,2 mH | 0,75 Ω | 3% | 14 AWG",6.2,0.75,14.0,Air Core,https://www.soundimports.eu/en/jantzen-audio-000-0039.html,63.18
Jantzen Audio 000-8765,"Jantzen Audio 000-8765 | 6,2 mH | 1,16 Ω | 2% | 16 AWG",6.2,1.16,16.0,Air Core,https://www.soundimports.eu/en/jantzen-audio-000-8765.html,74.34
Jantzen Audio 000-1347,"Jantzen Audio 000-1347 | 6,4 mH | 11,6 Ω | 3% | 29 AWG",6.4,11.6,29.0,Air Core,https://www.soundimports.eu/en/jantzen-audio-000-1347.html,6.16
Jantzen Audio 000-1768,"Jantzen Audio 000-1768 | 6,4 mH | 1,54 Ω | 3% | 18 AWG",6.4,1.54,18.0,Air Core,https://www.soundimports.eu/en/jantzen-audio-000-1768.html,22.69
Jantzen Audio 000-5195,"Jantzen Audio 000-5195 | 6,5 mH | 0,85 Ω | 3% | 20 AWG",6.5,0.85,20.0,Air Core,https://www.soundimports.eu/en/jantzen-audio-000-5195.html,11.12
Jantzen Audio 000-5505,"Jantzen Audio 000-5505 | 6,5 mH | 0,29 Ω | 3% | 15 AWG",6.5,0.29,15.0,Air Core,https://www.soundimports.eu/en/jantzen-audio-000-5505.html,21.45
Jantzen Audio 000-5413,"Jantzen Audio 000-5413 | 6,6 mH | 0,29 Ω | 3% | 15 AWG",6.6,0.29,15.0,Air Core,https://www.soundimports.eu/en/jantzen-audio-000-5413.html,21.03
Jantzen Audio 000-6350,"Jantzen Audio 000-6350 | 6,6 mH | 0,10 Ω | 5% | 14 AWG",6.6,0.1,14.0,Air Core,https://www.soundimports.eu/en/jantzen-audio-000-6350.html,52.02
Jantzen Audio 000-7203,"Jantzen Audio 000-7203 | 6,6 mH | 0,56 Ω | 2% | 12 AWG",6.6,0.56,12.0,Air Core,https://www.soundimports.eu/en/jantzen-audio-000-7203.html,165.25
Jantzen Audio 000-2254,"Jantzen Audio 000-2254 | 6,8 mH | 2,1 Ω | 3% | 24 AWG",6.8,2.1,24.0,Air Core,https://www.soundimports.eu/en/jantzen-audio-000-2254.html,6.16
Jantzen Audio 000-5307,"Jantzen Audio 000-5307 | 6,8 mH | 1,66 Ω | 3% | 24 AWG",6.8,1.66,24.0,Air Core,https://www.soundimports.eu/en/jantzen-audio-000-5307.html,6.57
Jantzen Audio 000-5533,"Jantzen Audio 000-5533 | 6,8 mH | 0,90 Ω | 3% | 21 AWG",6.8,0.9,21.0,Air Core,https://www.soundimports.eu/en/jantzen-audio-000-5533.html,8.64
Jantzen Audio 000-1609,"Jantzen Audio 000-1609 | 6,8 mH | 5,28 Ω | 3% | 24 AWG",6.8,5.28,24.0,Air Core,https://www.soundimports.eu/en/jantzen-audio-000-1609.html,8.64
Jantzen Audio 000-5308,"Jantzen Audio 000-5308 | 6,8 mH | 0,87 Ω | 3% | 21 AWG",6.8,0.87,21.0,Air Core,https://www.soundimports.eu/en/jantzen-audio-000-5308.html,8.64
Jantzen Audio 000-2480,"Jantzen Audio 000-2480 | 6,8 mH | 1,35 Ω | 3% | 21 AWG",6.8,1.35,21.0,Air Core,https://www.soundimports.eu/en/jantzen-audio-000-2480.html,9.05
Jantzen Audio 000-5098,"Jantzen Audio 000-5098 | 6,8 mH | 0,70 Ω | 3% | 20 AWG",6.8,0.7,20.0,Air Core,https://www.soundimports.eu/en/jantzen-audio-000-5098.html,9.46
"Mundorf P50-6,8","Mundorf P50-6,8 | 6,8 mH | 2,63 Ω | 3% | 24 AWG",6.8,2.63,24.0,Air Core,https://www.soundimports.eu/en/mundorf-p50-68.html,9.46
Jantzen Audio 000-5040,"Jantzen Audio 000-5040 | 6,8 mH | 0,85 Ω | 3% | 20 AWG",6.8,0.85,20.0,Air Core,https://www.soundimports.eu/en/jantzen-audio-000-5040.html,11.12
Jantzen Audio 000-2398,"Jantzen Audio 000-2398 | 6,8 mH | 1,16 Ω | 3% | 20 AWG",6.8,1.16,20.0,Air Core,https://www.soundimports.eu/en/jantzen-audio-000-2398.html,11.12
Jantzen Audio 000-2040,"Jantzen Audio 000-2040 | 6,8 mH | 0,85 Ω | 3% | 18 AWG",6.8,0.85,18.0,Air Core,https://www.soundimports.eu/en/jantzen-audio-000-2040.html,15.25
Jantzen Audio 000-1706,"Jantzen Audio 000-1706 | 6,8 mH | 2,33 Ω | 3% | 20 AWG",6.8,2.33,20.0,Air Core,https://www.soundimports.eu/en/jantzen-audio-000-1706.html,16.07
Intertechnik CO44/6.8/060,"Intertechnik CO44/6.8/060 | 6,8 mH | 2,02 Ω | 5% | 23 AWG",6.8,2.02,23.0,Air Core,https://www.soundimports.eu/en/it-intertechnik-co44-6-8-060.html,16.9
Jantzen Audio 000-5210,"Jantzen Audio 000-5210 | 6,8 mH | 0,35 Ω | 3% | 17 AWG",6.8,0.35,17.0,Air Core,https://www.soundimports.eu/en/jantzen-audio-000-5210.html,17.73
Jantzen Audio 000-5305,"Jantzen Audio 000-5305 | 6,8 mH | 0,40 Ω | 3% | 17 AWG",6.8,0.4,17.0,Air Core,https://www.soundimports.eu/en/jantzen-audio-000-5305.html,17.73
Intertechnik HQ43/6.8/095,"Intertechnik HQ43/6.8/095 | 6,8 mH | 0,59 Ω | 5% | 19 AWG",6.8,0.59,19.0,Air Core,https://www.soundimports.eu/en/it-intertechnik-hq43-6-8-095.html,19.38
Jantzen Audio 000-5173,"Jantzen Audio 000-5173 | 6,8 mH | 0,29 Ω | 3% | 15 AWG",6.8,0.29,15.0,Air Core,https://www.soundimports.eu/en/jantzen-audio-000-5173.html,22.27
Jantzen Audio 000-1707,"Jantzen Audio 000-1707 | 6,8 mH | 1,59 Ω | 3% | 18 AWG",6.8,1.59,18.0,Air Core,https://www.soundimports.eu/en/jantzen-audio-000-1707.html,23.1
Monacor LSI-68T,"Monacor LSI-68T | 6,8 mH | 0,16 Ω | 5% | 17 AWG",6.8,0.16,17.0,Air Core,https://www.soundimports.eu/en/monacor-lsi-68t.html,27.23
Jantzen Audio 000-5601,"Jantzen Audio 000-5601 | 6,8 mH | 0,23 Ω | 3% | 14 AWG",6.8,0.23,14.0,Air Core,https://www.soundimports.eu/en/jantzen-audio-000-5601.html,27.64
"Mundorf L100-6,80","Mundorf L100-6,80 | 6,80 mH | 1,56 Ω | 2% | 18 AWG",6.8,1.56,18.0,Air Core,https://www.soundimports.eu/en/mundorf-l100-680.html,29.71
Intertechnik LU55/6.80/071,"Intertechnik LU55/6.80/071 | 6,8 mH | 2,73 Ω | 3% | 21 AWG",6.8,2.73,21.0,Air Core,https://www.soundimports.eu/en/it-intertechnik-lu55-6-80-071.html,32.6
Jantzen Audio 000-6355,"Jantzen Audio 000-6355 | 6,8 mH | 0,17 Ω | 5% | 17 AWG",6.8,0.17,17.0,Air Core,https://www.soundimports.eu/en/jantzen-audio-000-6355.html,35.08
Jantzen Audio 000-6360,"Jantzen Audio 000-6360 | 6,8 mH | 0,12 Ω | 5% | 15 AWG",6.8,0.12,15.0,Air Core,https://www.soundimports.eu/en/jantzen-audio-000-6360.html,35.91
Intertechnik HQ58/6.8/132,"Intertechnik HQ58/6.8/132 | 6,8 mH | 0,26 Ω | 5% | 16 AWG",6.8,0.26,16.0,Air Core,https://www.soundimports.eu/en/it-intertechnik-hq58-6-8-132.html,37.15
Intertechnik DR56/6.8/118,"Intertechnik DR56/6.8/118 | 6,8 mH | 0,42 Ω | 5% | 17 AWG",6.8,0.42,17.0,Air Core,https://www.soundimports.eu/en/it-intertechnik-dr56-6-8-118.html,37.4
Intertechnik DR56/6.8/140,"Intertechnik DR56/6.8/140 | 6,8 mH | 0,285 Ω | 5% | 15 AWG",6.8,0.285,15.0,Air Core,https://www.soundimports.eu/en/it-intertechnik-dr56-6-8-140.html,48.14
Jantzen Audio 000-1547,"Jantzen Audio 000-1547 | 6,8 mH | 0,94 Ω | 3% | 15 AWG",6.8,0.94,15.0,Air Core,https://www.soundimports.eu/en/jantzen-audio-000-1547.html,49.96
Jantzen Audio 000-6370,"Jantzen Audio 000-6370 | 6,8 mH | 0,10 Ω | 5% | 14 AWG",6.8,0.1,14.0,Air Core,https://www.soundimports.eu/en/jantzen-audio-000-6370.html,52.07
Audyn CO92/6.8/140,"Audyn CO92/6.8/140 | 6,8 mH | 0,66 Ω | 5% | 15 AWG",6.8,0.66,15.0,Air Core,https://www.soundimports.eu/en/audyn-co92-6-8-140.html,64.83
Jantzen Audio 000-0040,"Jantzen Audio 000-0040 | 6,8 mH | 0,78 Ω | 3% | 14 AWG",6.8,0.78,14.0,Air Core,https://www.soundimports.eu/en/jantzen-audio-000-0040.html,66.49
Intertechnik LU92/6.8/140,"Intertechnik LU92/6.8/140 | 6,8 mH | 0,93 Ω | 3% | 15 AWG",6.8,0.93,15.0,Air Core,https://www.soundimports.eu/en/it-intertechnik-lu92-6-8-140.html,67.73
Jantzen Audio 000-6390,"Jantzen Audio 000-6390 | 6,8 mH | 0,07 Ω | 5% | 12 AWG",6.8,0.07,12.0,Air Core,https://www.soundimports.eu/en/jantzen-audio-000-6390.html,74.75
"Mundorf CFC16-6,80","Mundorf CFC16-6,80 | 6,80 mH | 1,18 Ω | 2% | 16,5 AWG",6.8,1.18,16.5,Air Core,https://www.soundimports.eu/en/mundorf-cfc16-680.html,90.87
Intertechnik TRI120/6.80/0.50,"Intertechnik TRI120/6.80/0.50 | 6,8 mH | 1,11 Ω | 1% | 7 x 24 AWG",6.8,1.11,7.0,Air Core,https://www.soundimports.eu/en/it-intertechnik-tri120-6-80-0-50.html,90.87
Jantzen Audio 000-7554,"Jantzen Audio 000-7554 | 6,8 mH | 0,77 Ω | 2% | 14 AWG",6.8,0.77,14.0,Air Core,https://www.soundimports.eu/en/jantzen-audio-000-7554.html,102.85
"Mundorf CFC14-6,80","Mundorf CFC14-6,80 | 6,80 mH | 0,78 Ω | 2% | 14 AWG",6.8,0.78,14.0,Air Core,https://www.soundimports.eu/en/mundorf-cfc14-680.html,140.45
Intertechnik LU120/6.8/20,"Intertechnik LU120/6.8/20 | 6,8 mH | 0,53 Ω | 3% | 12 AWG",6.8,0.53,12.0,Air Core,https://www.soundimports.eu/en/it-intertechnik-lu120-6-8-20.html,154.5
Jantzen Audio 000-8245,"Jantzen Audio 000-8245 | 6,8 mH | 0,58 Ω | 2% | 12 AWG",6.8,0.58,12.0,Air Core,https://www.soundimports.eu/en/jantzen-audio-000-8245.html,173.51
Intertechnik TRI/120/6.80/0.60,"Intertechnik TRI/120/6.80/0.60 | 6,8 mH | 0,79 Ω | 1% | 7 x 23 AWG",6.8,0.79,7.0,Air Core,https://www.soundimports.eu/en/it-intertechnik-tri-120-6-80-0-60.html,190.04
Jantzen Audio 000-9680,"Jantzen Audio 000-9680 | 6,8 mH | 0,24 Ω | 2% | 8 AWG",6.8,0.24,8.0,Air Core,https://www.soundimports.eu/en/jantzen-audio-000-9680.html,520.62
Jantzen Audio 000-2030,"Jantzen Audio 000-2030 | 7,0 mH | 1,15 Ω | 3% | 20 AWG",7.0,1.15,20.0,Air Core,https://www.soundimports.eu/en/jantzen-audio-000-2030.html,10.7
Dayton Audio IC187,Dayton Audio IC187 | 7.0 mH | 0.61 Ω | 3% | 18 AWG,7.0,0.61,18.0,Air Core,https://www.soundimports.eu/en/dayton-audio-ic187.html,20.21
Jantzen Audio 000-5379,"Jantzen Audio 000-5379 | 7,0 mH | 0,30 Ω | 3% | 15 AWG",7.0,0.3,15.0,Air Core,https://www.soundimports.eu/en/jantzen-audio-000-5379.html,21.86
Jantzen Audio 000-1959,"Jantzen Audio 000-1959 | 7,0 mH | 1,60 Ω | 3% | 18 AWG",7.0,1.6,18.0,Air Core,https://www.soundimports.eu/en/jantzen-audio-000-1959.html,24.34
Dayton Audio LW187,Dayton Audio LW187 | 7.0 mH | 1.62 Ω | 3% | 18 AWG,7.0,1.62,18.0,Air Core,https://www.soundimports.eu/en/dayton-audio-lw187.html,29.3
Jantzen Audio 000-1506,"Jantzen Audio 000-1506 | 7 mH | 1,04 Ω | 3% | 15 AWG",7.0,1.04,15.0,Air Core,https://www.soundimports.eu/en/jantzen-audio-000-1506.html,49.13
Jantzen Audio 000-5028,"Jantzen Audio 000-5028 | 7,4 mH | 0,79 Ω | 3% | 20 AWG",7.4,0.79,20.0,Air Core,https://www.soundimports.eu/en/jantzen-audio-000-5028.html,9.88
Jantzen Audio 000-5472,"Jantzen Audio 000-5472 | 7,4 mH | 0,31 Ω | 3% | 15 AWG",7.4,0.31,15.0,Air Core,https://www.soundimports.eu/en/jantzen-audio-000-5472.html,21.86
Jantzen Audio 000-2037,"Jantzen Audio 000-2037 | 7,5 mH | 0,90 Ω | 3% | 18 AWG",7.5,0.9,18.0,Air Core,https://www.soundimports.eu/en/jantzen-audio-000-2037.html,16.07
Jantzen Audio 000-2103,"Jantzen Audio 000-2103 | 7,7 mH | 0,94 Ω | 3% | 18 AWG",7.7,0.94,18.0,Air Core,https://www.soundimports.eu/en/jantzen-audio-000-2103.html,16.9
Jantzen Audio 000-5823,"Jantzen Audio 000-5823 | 8,0 mH | 1,70 Ω | 3% | 24 AWG",8.0,1.7,24.0,Air Core,https://www.soundimports.eu/en/jantzen-audio-000-5823.html,6.57
Jantzen Audio 000-5353,"Jantzen Audio 000-5353 | 8,0 mH | 0,99 Ω | 3% | 21 AWG",8.0,0.99,21.0,Air Core,https://www.soundimports.eu/en/jantzen-audio-000-5353.html,9.05
Jantzen Audio 000-5363,"Jantzen Audio 000-5363 | 8,0 mH | 0,56 Ω | 3% | 18 AWG",8.0,0.56,18.0,Air Core,https://www.soundimports.eu/en/jantzen-audio-000-5363.html,14.42
Dayton Audio IC188,Dayton Audio IC188 | 8.0 mH | 0.66 Ω | 3% | 18 AWG,8.0,0.66,18.0,Air Core,https://www.soundimports.eu/en/dayton-audio-ic188.html,22.27
Jantzen Audio 000-5325,"Jantzen Audio 000-5325 | 8,0 mH | 0,34 Ω | 3% | 15 AWG",8.0,0.34,15.0,Air Core,https://www.soundimports.eu/en/jantzen-audio-000-5325.html,23.51
Jantzen Audio 000-1960,"Jantzen Audio 000-1960 | 8,0 mH | 1,75 Ω | 3% | 18 AWG",8.0,1.75,18.0,Air Core,https://www.soundimports.eu/en/jantzen-audio-000-1960.html,25.58
Dayton Audio LW188,Dayton Audio LW188 | 8.0 mH | 1.80 Ω | 3% | 18 AWG,8.0,1.8,18.0,Air Core,https://www.soundimports.eu/en/dayton-audio-lw188.html,30.95
Jantzen Audio 000-1502,"Jantzen Audio 000-1502 | 8,0 mH | 1,42 Ω | 3% | 17 AWG",8.0,1.42,17.0,Air Core,https://www.soundimports.eu/en/jantzen-audio-000-1502.html,39.21
Jantzen Audio 000-1427,"Jantzen Audio 000-1427 | 8,0 mH | 1,24 Ω | 3% | 15 AWG",8.0,1.24,15.0,Air Core,https://www.soundimports.eu/en/jantzen-audio-000-1427.html,57.81
Jantzen Audio 000-7978,"Jantzen Audio 000-7978 | 8,0 mH | 1,27 Ω | 2% | 16 AWG",8.0,1.27,16.0,Air Core,https://www.soundimports.eu/en/jantzen-audio-000-7978.html,77.64
Jantzen Audio 000-2253,"Jantzen Audio 000-2253 | 8,2 mH | 2,49 Ω | 3% | 24 AWG",8.2,2.49,24.0,Air Core,https://www.soundimports.eu/en/jantzen-audio-000-2253.html,6.57
Jantzen Audio 000-5309,"Jantzen Audio 000-5309 | 8,2 mH | 1 Ω | 3% | 21 AWG",8.2,1.0,21.0,Air Core,https://www.soundimports.eu/en/jantzen-audio-000-5309.html,9.05
